종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"019570","리더스 기술투자","KOSDAQ","중견기업부","460","-6","-1.29","462","463","451","988195","450940772","59820102920","130043702"
"016100","리더스코스메틱","KOSDAQ","관리종목(소속부없음)","3065","-45","-1.45","3045","3085","2935","81782","244332510","58544240110","19100894"
"012700","리드코프","KOSDAQ","우량기업부","8960","-100","-1.10","8960","9030","8930","89060","799948490","236957369600","26446135"
"302550","리메드","KOSDAQ","기술성장기업부","19500","-300","-1.52","19550","19600","19000","14949","288903050","119488512000","6127616"
"377450","리파인","KOSDAQ","중견기업부","13500","0","0.00","13300","13500","13150","37533","500859650","233955000000","17330000"
"277070","린드먼아시아","KOSDAQ","벤처기업부","5170","-90","-1.71","5200","5240","5070","30563","156917660","70787640000","13692000"
"042500","링네트","KOSDAQ","우량기업부","5900","-20","-0.34","5750","5900","5750","37843","220525870","90605580200","15356878"
"219420","링크제니시스","KOSDAQ","기술성장기업부","7300","-10","-0.14","7210","7330","7100","47167","340174270","83727401100","11469507"
"027740","마니커","KOSPI",,"1790","-15","-0.83","1750","1825","1750","911119","1634471490","113685098120","63511228"
"195500","마니커에프앤지","KOSDAQ","중견기업부","4840","-75","-1.53","4820","4970","4800","159182","774774710","77091520000","15928000"
"222810","마이더스AI","KOSDAQ","중견기업부","2565","150","6.21","2500","2985","2230","28054892","75252888815","88453683855","34484867"
"305090","마이크로디지탈","KOSDAQ","기술성장기업부","14550","-100","-0.68","14150","15000","14000","55938","806625700","107101095000","7360900"
"098120","마이크로컨텍솔","KOSDAQ","벤처기업부","9360","-260","-2.70","9380","9610","9250","331230","3102849980","77807489760","8312766"
"147760","마이크로프랜드","KOSDAQ","벤처기업부","5470","-260","-4.54","5490","5600","5320","199160","1084049790","59184667020","10819866"
"377480","마인즈랩","KOSDAQ","기술성장기업부","20900","-900","-4.13","21100","22100","20850","236040","5058238400","127055447200","6079208"
"038290","마크로젠","KOSDAQ","우량기업부","26500","-250","-0.93","26050","26500","26050","15213","399022750","287297100000","10841400"
"204320","만도","KOSPI",,"51900","-2700","-4.95","53000","53300","51700","453515","23600063000","2437074528000","46957120"
"001080","만호제강","KOSPI",,"24900","-50","-0.20","24700","24900","24400","3406","83758450","103335000000","4150000"
"220630","맘스터치","KOSDAQ","우량기업부","64700","0","0.00","0","0","0","0","0","658759419100","10181753"
"267980","매일유업","KOSDAQ","우량기업부","64700","-1300","-1.97","65000","65600","64600","57457","3733157500","507483378600","7843638"
"005990","매일홀딩스","KOSDAQ","우량기업부","10050","0","0.00","9950","10450","9850","43141","436896300","137868955200","13718304"
"127160","매직마이크로","KOSDAQ","관리종목(소속부없음)","282","0","0.00","0","0","0","0","0","24427827282","86623501"
"093520","매커스","KOSDAQ","우량기업부","10450","0","0.00","10100","10500","10000","167128","1713567550","168904311400","16163092"
"377030","맥스트","KOSDAQ","기술성장기업부","14500","-350","-2.36","14150","14550","14100","103306","1481133800","283777789000","19570882"
"088980","맥쿼리인프라","KOSPI",,"13950","-50","-0.36","13950","14000","13900","474203","6612340400","5647595380650","404845547"
"094800","맵스리얼티1","KOSPI",,"4775","-15","-0.31","4785","4785","4760","8524","40657530","443283930525","92834331"
"100590","머큐리","KOSDAQ","우량기업부","7980","-130","-1.60","7850","7990","7850","64541","511043690","118277501160","14821742"
"067280","멀티캠퍼스","KOSDAQ","우량기업부","45450","-100","-0.22","45550","46000","44500","3719","169071400","269372105550","5926779"
"072870","메가스터디","KOSDAQ","벤처기업부","11150","-300","-2.62","11050","11250","11050","64828","721545750","132918692850","11920959"
"215200","메가스터디교육","KOSDAQ","우량기업부","88800","-1600","-1.77","87500","89900","87500","42153","3745562650","1053334944000","11861880"
"133750","메가엠디","KOSDAQ","우량기업부","3250","-125","-3.70","3235","3340","3235","83609","274363555","76073000250","23407077"
"235980","메드팩토","KOSDAQ","기술성장기업부","27900","-1100","-3.79","27700","28550","27550","96379","2696210800","587221120800","21047352"
"200580","메디쎄이","KONEX","일반기업부","14200","-100","-0.70","14300","14300","14200","68","968800","52910321800","3726079"
"041920","메디아나","KOSDAQ","우량기업부","5700","-40","-0.70","5590","5740","5570","78452","441985570","91200000000","16000000"
"233250","메디안디노스틱","KONEX","일반기업부","34550","0","0.00","0","0","0","0","0","60342749700","1746534"
"014100","메디앙스","KOSDAQ","우량기업부","5100","-60","-1.16","5060","5350","4910","325528","1657133270","60180000000","11800000"
"236340","메디젠휴먼케어","KONEX","일반기업부","8400","200","2.44","8190","8600","8010","1125","9156610","23837175600","2837759"
"054180","메디콕스","KOSDAQ","중견기업부","652","9","1.40","642","674","630","2156710","1415576437","62778570452","96286151"
"086900","메디톡스","KOSDAQ","우량기업부","123900","-3700","-2.90","125000","126300","123000","19271","2395294300","811523689200","6549828"
"078160","메디포스트","KOSDAQ","벤처기업부","20850","-300","-1.42","20600","20850","20450","46861","969336900","339108444900","16264194"
"065650","메디프론","KOSDAQ","중견기업부","2055","-30","-1.44","2020","2055","2000","104742","212355765","89630795745","43615959"
"138040","메리츠금융지주","KOSPI",,"30600","-1100","-3.47","30800","31350","30300","293261","9050784300","4010169596400","131051294"
"008560","메리츠증권","KOSPI",,"5880","-50","-0.84","5800","5970","5800","1143984","6773380430","3879568604520","659790579"
"000060","메리츠화재","KOSPI",,"39000","-750","-1.89","38850","39900","38500","243638","9541539750","4704375000000","120625000"
"021880","메이슨캐피탈","KOSDAQ","중견기업부","660","-8","-1.20","681","711","647","11896364","7996545008","100309709280","151984408"
"140410","메지온","KOSDAQ","중견기업부","18900","-400","-2.07","18350","19300","18300","173479","3276746650","505424140200","26742018"
"241770","메카로","KOSDAQ","우량기업부","11900","-150","-1.24","11850","12000","11650","5036","59307600","121292416000","10192640"
"090370","메타랩스","KOSPI",,"727","-32","-4.22","750","750","702","188374","137563076","54178546696","74523448"
"059210","메타바이오메드","KOSDAQ","벤처기업부","2695","-15","-0.55","2645","2695","2620","193400","511076400","64309035945","23862351"
"058110","멕아이씨에스","KOSDAQ","기술성장기업부","6250","-200","-3.10","6180","6690","6160","291344","1872325390","100315812500","16050530"
"096640","멜파스","KOSDAQ","중견기업부","1620","0","0.00","1595","1650","1580","496879","802907470","61472900700","37946235"
"017180","명문제약","KOSPI",,"3485","-90","-2.52","3440","3560","3440","43935","152435070","118327787190","33953454"
"257370","명성티엔에스","KOSDAQ","투자주의환기종목(소속부없음)","9210","0","0.00","0","0","0","0","0","71157896760","7726156"
"009900","명신산업","KOSPI",,"22800","250","1.11","21800","23000","21750","562976","12794257250","1196319032400","52470133"
"267060","명진홀딩스","KONEX","일반기업부","181","0","0.00","0","0","0","0","0","1654666524","9141804"
"012690","모나리자","KOSPI",,"4380","-360","-7.59","4550","4640","4370","2410380","10946151655","160182096900","36571255"
"005360","모나미","KOSPI",,"4385","-185","-4.05","4450","4510","4375","180125","795341175","82864691195","18897307"
"080420","모다이노칩","KOSDAQ","우량기업부","3360","-40","-1.18","3360","3400","3295","53035","176840120","267864649920","79721622"
"080160","모두투어","KOSDAQ","중견기업부","19750","-250","-1.25","19450","19950","19400","138439","2724321950","373275000000","18900000"
"204210","모두투어리츠","KOSPI",,"5290","0","0.00","5290","5330","5250","10580","55947510","41403851350","7826815"
"100030","모바일리더","KOSDAQ","중견기업부","21000","700","3.45","20050","21000","19500","11465","233614400","68957994000","3283714"
"087260","모바일어플라이언스","KOSDAQ","벤처기업부","4005","-140","-3.38","4000","4085","3980","780913","3136791750","130012096230","32462446"
"101330","모베이스","KOSDAQ","중견기업부","3560","-100","-2.73","3630","3630","3545","74850","267240090","85291149280","23958188"
"012860","모베이스전자","KOSDAQ","중견기업부","1890","-50","-2.58","1885","1935","1870","845961","1605106645","133730119530","70756677"
"348030","모비릭스","KOSDAQ","중견기업부","14600","-350","-2.34","14450","14750","14300","11782","170365350","140215480000","9603800"
"250060","모비스","KOSDAQ","기술성장기업부","2015","-40","-1.95","2010","2035","1995","70472","141443095","64825197710","32171314"
"288980","모아데이타","KOSDAQ","기술성장기업부","12100","-100","-0.82","11750","12300","11750","20574","248686000","64868971200","5361072"
"033200","모아텍","KOSDAQ","중견기업부","6350","-70","-1.09","6300","6420","6210","27418","172823110","91003024750","14331185"
"009680","모토닉","KOSPI",,"8840","-70","-0.79","8660","8850","8660","13701","119771650","291720000000","33000000"
"118990","모트렉스","KOSDAQ","중견기업부","39250","-1150","-2.85","39150","40350","38800","637262","25097954600","323978723750","8254235"
"006920","모헨즈","KOSDAQ","중견기업부","5490","-160","-2.83","5520","5560","5460","67478","370301540","59950800000","10920000"
"009580","무림P&P","KOSPI",,"4675","-30","-0.64","4630","4775","4570","491592","2294325430","291571914700","62368324"
"001810","무림SP","KOSDAQ","중견기업부","3340","-175","-4.98","3390","3445","3330","280683","943472335","73939250000","22137500"
"009200","무림페이퍼","KOSPI",,"2930","-185","-5.94","3050","3090","2920","701512","2085636835","121915278300","41609310"
"322970","무진메디","KONEX","일반기업부","4635","-135","-2.83","4895","4895","4400","573","2541945","34625735055","7470493"
"033920","무학","KOSPI",,"8090","-280","-3.35","8100","8220","8060","82524","669623820","230565000000","28500000"
"008420","문배철강","KOSPI",,"4800","-70","-1.44","4710","4835","4670","408857","2049478355","98416824000","20503505"
"279600","미디어젠","KOSDAQ","기술성장기업부","10350","-100","-0.96","10250","10450","10100","29807","304705650","48487483350","4684781"
"095500","미래나노텍","KOSDAQ","우량기업부","7890","490","6.62","7130","7960","7110","1513568","11601700410","244668892110","31009999"
"025560","미래산업","KOSPI",,"13150","-50","-0.38","12800","13200","12750","31124","403711200","58543892050","4452007"
"218150","미래생명자원","KOSDAQ","벤처기업부","8070","-230","-2.77","7940","8370","7930","819908","6660204350","160559461080","19895844"
"007120","미래아이앤지","KOSPI",,"395","-5","-1.25","395","396","387","522104","204708195","51146238460","129484148"
"396690","미래에셋글로벌리츠","KOSPI",,"6260","-100","-1.57","6210","6280","6210","42545","265580610","181915600000","29060000"
"353490","미래에셋대우스팩 5호","KOSDAQ","SPAC(소속부없음)","2190","-5","-0.23","2190","2190","2185","6696","14642695","11081400000","5060000"
"328380","미래에셋대우스팩3호","KOSDAQ","SPAC(소속부없음)","2400","-40","-1.64","2430","2435","2360","102784","245556120","15556800000","6482000"
"357250","미래에셋맵스리츠","KOSPI",,"5030","0","0.00","5040","5040","5000","9694","48698510","101103000000","20100000"
"100790","미래에셋벤처투자","KOSDAQ","우량기업부","7590","-270","-3.44","7600","7680","7530","114123","867603260","367965939990","48480361"
"412930","미래에셋비전스팩1호","KOSDAQ","SPAC(소속부없음)","2185","-15","-0.68","2195","2200","2180","57053","124811775","13494560000","6176000"
"085620","미래에셋생명","KOSPI",,"3690","-50","-1.34","3730","3730","3605","53568","196067205","653189737410","177016189"
"006800","미래에셋증권","KOSPI",,"7840","0","0.00","7720","7850","7650","1182705","9171533390","4824080638720","615316408"
"00680K","미래에셋증권2우B","KOSPI",,"4285","-35","-0.81","4275","4290","4260","142564","609737795","599900000000","140000000"
"006805","미래에셋증권우","KOSPI",,"5400","0","0.00","5390","5420","5300","8982","48426490","76009050000","14075750"
"208890","미래엔에듀파트너","KONEX","일반기업부","1400","0","0.00","0","0","0","0","0","4411148000","3150820"
"049950","미래컴퍼니","KOSDAQ","벤처기업부","26200","350","1.35","24500","26350","24500","45748","1177083350","224974684000","8586820"
"207760","미스터블루","KOSDAQ","중견기업부","7200","-170","-2.31","7220","7270","7170","24720","178128430","178283772000","24761635"
